original,correction
යෝජනාක්‍රම,යෝජනා ක්‍රම
රංගෝපක්‍රම,රංගෝපක්‍රම
රංචුවක්ම,රංචුවක් ම
රකින්ටයෑම,රකින්ට යෑම
රගපෑම,රගපෑම
රඟදැක්වීම,රඟදැක්වීම
රඟපැම,රඟපෑම
රඟපෑම,රඟපෑම
රජකම,රජකම
රජකරවීම,රජකර වීම
රජකුටම,රජකුට ම
රජතුමාදක්වාම,රජතුමා දක්වා ම
රජම,රජම
රජවීම,රජ වීම
රජුම,රජුම
රටකම,රටක ම
රටටම,රටට ම
රටපුරාම,රට පුරාම
රටම,රටම
රටවලම,රටවල ම
රටේම,රටේ ම
රණබිම,රණබිම
රත්ගම,රත්ගම
රතුපාලම,රතු පාලම
රථයෙන්ම,රථයෙන් ම
රථයේම,රථයේ ම
රද්දොළුගම,රද්දොළු ගම
රන්දිම,රන්දිම
රන්පිළිම,රන් පිළිම
රසවත්ම,රසවත් ම
රසවිඳීම,රස විඳීම
රහසින්ම,රහසින් ම
රහසේම,රහසේ ම
රාගම,රාගම
රාජ්‍යාගම,රාජ්‍යා ගම
රාජාවලියම,රාජාවලිය ම
රාත්‍රියේම,රාත්‍රියේ ම
රාම,රාම
රාශියක්ම,රාශියක් ම
රැකගැනීම,රැක ගැනීම
රැකදීම,රැක දී ම
රැකිම,රැකීම
රැකීම,රැකීම
රැවටීම,රැවටීම
රැසකටම,රැසකට ම
රැසක්ම,රැසක් ම
රැස්වීම,රැස්වීම
රැුස්වීම,රැස්වීම
රෑම,රෑම
රිද්ම,රිද්ම
රි්දම,රිදම
රුධිරයම,රුධිරයම
රුසියාවම,රුසියාවම
රූපකාම,රූපකාම
රූපයෙන්ම,රූපයෙන් ම
රෝගාතුරවීම,රෝගාතුර වීම
රෝම,රෝම
රෝහලකම,රෝහලක ම
රෞද්‍රකම,රෞද්‍රකම
ලංකාවටම,ලංකාවට ම
ලංකාවම,ලංකාව ම
ලංකාවෙම,ලංකාවෙ ම
ලංගම,ලංගම
ලක්කිරීම,ලක් කිරීම
ලක්බිම,ලක්බිම
ලක්වීම,ලක් වීම
ලගදිම,ලගදිම
ලගදීම,ලගදීම
ලගම,ලගම
ලඟදීම,ලඟදීම
ලඟම,ලඟම
ලඟින්ම,ලඟින් ම
ලජ්ජාවීම,ලජ්ජා වීම
ලබන්නෙම,ලබන්නෙ ම
ලබාගැනීම,ලබා ගැනීම
ලබාදීම,ලබා දී ම
ලයින්ම,ලයින් ම
ලවාම,ලවාම
ලස්සනම,ලස්සන ම
ලස්සම,ලස්සන
ලැබිම,ලැබීම
ලැබීම,ලැබීම
ලැබුණාම,ලැබුණා ම
ලැබුනහම,ලැබුනහ ම
ලැබුවාම,ලැබුවා ම
ලෑම,ලෑම
ලිපියකටම,ලිපියකට ම
ලිපියටම,ලිපියට ම
ලිපියම,ලිපිය ම
ලිපියෙන්ම,ලිපියෙන් ම
ලියන්නම,ලියන්න ම
ලියුම,ලියුම
ලියුවම,ලියුව ම
ලිව්වම,ලිව්ව ම
ලිව්වාම,ලිව්වා ම
ලිවිම,ලිවි ම
ලිවීම,ලිවී ම
ලුහුබැඳීම,ලුහු බැඳීම
ලෙසටම,ලෙසට ම
ලෙසම,ලෙස ම
ලෙසින්ම,ලෙසින් ම
ලෙහෙසියෙන්ම,ලෙහෙසියෙන් ම
ලේඛකයාම,ලේඛකයාම
ලේසියෙන්ම,ලේසියෙන් ම
ලොකුකම,ලොකුකම
ලොකුම,ලොකුම
ලොකුවටම,ලොකුවට ම
ලොවටම,ලොවට ම
ලොවම,ලොව ම
ලොවේම,ලොවේ ම
ලෝකයටම,ලෝකයට ම
ලෝකයම,ලෝකය ම
ලෝකයාගේම,ලෝකයාගේ ම
ලෝකයාටම,ලෝකයාට ම
ලෝකයෙන්ම,ලෝකයෙන් ම
ලෝකයේම,ලෝකයේ ම
ලෝකෙටම,ලෝකෙට ම
ලෝකෙන්ම,ලෝකෙන් ම
ලෝකෙම,ලෝකෙ ම
ලෝම,ලෝම
වක්‍රම,වක්‍රම
වක්‍රවීම,වක්‍ර වීම
වගකිම,වගකීම
වගකීම,වගකීම
වගෙම,වගෙම
වගේම,වගේම
වචනම,වචනම
වචනයකටම,වචනයකට ම
වචනයකම,වචනයක ම
වචනයක්ම,වචනයක් ම
වචනයෙන්ම,වචනයෙන් ම
වචනාර්ථයෙන්ම,වචනාර්ථයෙන් ම
වචනෙටම,වචනෙට ම
වචීකම්ම,වචී කම්ම
වටහාගැනීම,වටහාගැනීම
වට්ටාරම,වට්ටාරම
වටිනාකම,වටිනාකම
වටිනාම,වටිනා ම
වටේටම,වටේට ම
වටේම,වටේ ම
වඩම්ම,වඩම්ම
වඩාත්ම,වඩාත් ම
වත්කම,වත්කම
වත්තම,වත්ත ම
වත්තේගම,වත්තේගම
වත්පොහොසත්කම,වත්පොහොසත්කම
වතාවක්ම,වතාවක් ම
වදින්නම,වදින්න ම
වනතුරුම,වනතුරු ම
වනතෙක්ම,වනතෙක් ම
වනයම,වනය ම
වනවාසාරාම,වනවාසාරා ම
වන්නේම,වන්නේ ම
වම,වම
වයසකම,වයසක ම
වයස්ගතම,වයස්ගත ම
වයසේදීම,වයසේ දී ම
වරකදීම,වරක දී ම
වරක්ම,වරක් ම
වරදින්නෙම,වරදින්නෙ ම
වරම,වරම
වර්ගයකටම,වර්ගයකට ම
වර්ගයේම,වර්ගයේ ම
වර්ෂයේදීම,වර්ෂයේ දී ම
වලටම,වලට ම
වලම,වල ම
වල්කම,වල්කම
වලින්ම,වලින් ම
වවුලොම,වවුලො ම
වශයෙන්ම,වශයෙන් ම
වසරකදීම,වසරක දී ම
වසරකම,වසරක ම
වසරේදීම,වසරේ දී ම
වස්කාලේම,වස්කාලේ ම
වස්තුවක්ම,වස්තුවක් ම
වහන්සේගේම,වහන්සේගේ ම
වහන්සේටම,වහන්සේට ම
වහන්සේම,වහන්සේ ම
වහන්සේලාම,වහන්සේලා ම
වහවහාම,වහවහා ම
වහාම,වහාම
වළක්වාලීම,වළක්වා ලී ම
ව්‍යවස්ථවෙන්ම,ව්‍යවස්ථවෙන් ම
ව්‍යාපාරේම,ව්‍යාපාරේ ම
ව්‍යායාම,ව්‍යායාම
වාක්‍යයක්ම,වාක්‍යයක් ම
වාගෙම,වාගෙම
වාගේම,වාගේම
වාඩිවීම,වාඩි වීම
වාම,වාම
වායාම,වායාම
වාරණයම,වාරණය ම
වාරයක්ම,වාරයක් ම
වාලඟදිම,වාලඟදිම
වාසගම,වාසගම
වාසනාවන්තම,වාසනාවන්ත ම
වැකෙත්ම,වැකෙත් ම
වැගිරීම,වැගිරීම
වැඞීම,වැඞීම
වැටලීම,වැටලීම
වැටහීම,වැටහීම
වැටීම,වැටීම
වැටෙත්ම,වැටෙත්ම
වැටෙන්නම,වැටෙන්න ම
වැඩක්ම,වැඩක් ම
වැඩම,වැඩම
වැඩමවීම,වැඩම වීම
වැඩිකම,වැඩිකම
වැඩිකිරීම,වැඩි කිරීම
වැඩිපුරම,වැඩිපුරම
වැඩිම,වැඩිම
වැඩියම,වැඩියම
වැඩියෙන්ම,වැඩියෙන් ම
වැඩිවීම,වැඩි වීම
වැඩීම,වැඩීම
වැඩේම,වැඩේ ම
වැදගත්කම,වැදගත්කම
වැදගත්ම,වැදගත් ම
වැදීම,වැදීම
වැදුනහම,වැදුනහ ම
වැනිම,වැනි ම
වැනීම,වැනී ම
වැඳීම,වැඳීම
වැපිරීම,වැපිරීම
වැරදුනාම,වැරදුනාම
වැලකම,වැලකම
වැලකීම,වැලකීම
වැලදීම,වැලදීම
වැලදුනාම,වැලදුනා ම
වැලඳගැනීම,වැලඳ ගැනීම
වැලඳීම,වැලඳී ම
වැලපීම,වැලපීම
වැලම,වැලම
වැලැක්වීම,වැලැක් වීම
වැලිගම,වැලිගම
වැසියෙක්ම,වැසියෙක් ම
වැහුවම,වැහුව ම
වැළකීම,වැළකී ම
වැළඳීම,වැළඳී ම
වැළපීම,වැළපීම
වැළැක්වීම,වැළැක්වීම
වෑජඹීම,වෑජඹීම
වෑයම,වෑයම
වික්කහම,වික්කහම
වික්‍රම,වික්‍රම
විකිණිම,විකිණිම
විකිණීම,විකිණීම
විකිනීම,විකිනීම
විගසම,විගසම
විචිත්‍රාරාම,විචිත්‍රාරාම
විජයසුන්දරාරාම,විජයසුන්දරා රාම
විජයාරාම,විජයාරාම
විජේරාම,විජේරාම
විජේසුන්දරාරාම,විජේසුන්දරා රාම
විටකම,විටකම
විටදීම,විටදීම
විටම,විටම
විටෙකම,විටෙක ම
විතරක්ම,විතරක් ම
විතරම,විතරම
විතරයිඔක්කොම,විතරයිඔක්කොම
විදයටම,විදයට ම
විද්‍යාලයේම,විද්‍යාලයේ ම
විද්‍යාලවලම,විද්‍යාලවල ම
විදියකම,විදියක ම
විදියටම,විදියට ම
විදිහක්ම,විදිහක් ම
විදිහටම,විදිහට ම
වින්ඩෝස්වලටම,වින්ඩෝස් වලට ම
විනාඩිකටම,විනාඩිකට ම
විනාශයම,විනාශය ම
විඳලාම,විඳලා ම
විඳවීම,විඳ වීම
විඳීම,විඳීම
විප්ලවයක්ම,විප්ලවයක් ම
විම,විම
විමනක්ම,විමනක් ම
විමලධර්ම,විමලධර්ම
විමසිම,විමසිම
විමසීම,විමසීම
විමසුවාම,විමසුවා ම
වියට්නාම,වියට්නාම
වියදම,වියදම
විරාම,විරාම
විශ්ම,විශ්ම
විශ්වකර්ම,විශ්වකර්ම
විශ්වයටම,විශ්වයටම
විශ්වයම,විශ්වයම
විශ්‍රාම,විශ්‍රාම
විශාලතම,විශාලතම
විශාලම,විශාලම
විශිෂ්ටතම,විශිෂ්ටතම
විශිෂ්ඨතම,විශිෂ්ඨතම
විශේෂතම,විශේෂතම
විශේෂම,විශේෂම
විශේෂයෙන්ම,විශේෂයෙන් ම
විෂම,විෂම
විසදුම,විසදුම
විසඳීම,විසඳීම
විසඳුම,විසඳුම
විසැඳීම,විසැඳීම
විසැඳුම,විසැඳුම
විසිකිරීම,විසිකිරීම
විසිනමයම,විසි නමය ම
විසින්ම,විසින් ම
විසිරීම,විසිරීම
විසීම,විසීම
විහාරයටම,විහාරයට ම
විහාරාරාම,විහාරා රාම
විහිදුවීම,විහිදු වීම
වීතික්කම,වීතික්කම
වීදාගම,වීදාගම
වීම,වීම
වීමම,වීමම
වීර්යයෙන්ම,වීර්යයෙන් ම
වීසිකිරීම,වීසි කිරීම
වුණහම,වුණහ ම
වුණාම,වුණා ම
වුණේම,වුණේ ම
වුනහම,වුනහ ම
වුනාම,වුනා ම
වූවක්ම,වූවක් ම
වෙඩිතැබීම,වෙඩි තැබීම
වෙතම,වෙත ම
වෙත්ම,වෙත් ම
වෙදකම,වෙදකම
වෙනකන්ම,වෙනකන් ම
වෙනකම්ම,වෙනකම් ම
වෙනකල්ම,වෙනකල් ම
වෙනම,වෙන ම
වෙනමම,වෙනම ම
වෙනවාමම,වෙනවාම ම
වෙනවෙනම,වෙන වෙන ම
වෙනස්කම,වෙනස්ක ම
වෙනස්ම,වෙනස් ම
වෙනස්වීම,වෙනස් වීම
වෙන්කරගන්නම,වෙන්කරගන්න ම
වෙන්නම,වෙන්න ම
වෙන්නෙම,වෙන්නෙ ම
වෙන්වීම,වෙන් වීම
වෙනුවෙන්ම,වෙනුවෙන් ම
වෙලදාම,වෙළඳාම
වෙලඳාම,වෙළඳාම
වෙලාම,වෙලාම
වෙලාවකටම,වෙලාවකට ම
වෙලාවකදීම,වෙලාවක දී ම
වෙලාවකම,වෙලාවක ම
වෙලාවටම,වෙලාවට ම
වෙලාවෙම,වෙලාවෙ ම
වෙලාවේම,වෙලාවේ ම
වෙලෙම,වෙලෙ ම
වෙලේම,වෙලේ ම
වෙළදාම,වෙළඳාම
වෙළඳාම,වෙළඳාම
වෙළුම,වෙළුම
වෙළෙදාම,වෙළෙදාම
වෙළෙන්දාටම,වෙළෙන්දාට ම
වෙළෙඳාම,වෙළෙඳාම
වේගයෙන්ම,වේගයෙන් ම
වේගවත්ම,වේගවත් ම
වේලම,වේලම
වේලාම,වේලාම
වේලාසනම,වේලාසන ම
වේවාබොහොම,වේවා බොහොම
වේළුවනාරාම,වේළුවනා රාම
ශක්තියම,ශක්තිය ම
ශබ්දකාම,ශබ්දකාම
ශරීරයටම,ශරීරයට ම
ශරීරයම,ශරීරය ම
ශල්‍යකර්ම,ශල්‍යකර්ම
ශ්‍රද්ධාවෙන්ම,ශ්‍රද්ධාවෙන් ම
ශ්‍රම,ශ්‍රම
ශ්‍රේණියේම,ශ්‍රේණියේ ම
ශ්‍රේෂ්ටතම,ශ්‍රේෂ්ටතම
ශ්‍රේෂ්ඨතම,ශ්‍රේෂ්ඨතම
ශාකයකම,ශාකයක ම
ශාසනයම,ශාසනය ම
ශාසනයෙහිම,ශාසනයෙහි ම
ශිෂ්‍යනායකකම,ශිෂ්‍ය නායකකම
ශීලාචාරකම,ශීලාචාරකම
ශුද්ධාත්ම,ශුද්ධාත්ම
සංකීර්ණකම,සංකීර්ණකම
සංකීර්ණයේම,සංකීර්ණයේ ම
සංග්‍රාම,සංග්‍රාම
සංග්‍රාමයකින්ම,සංග්‍රාමයකින් ම
සංචාරයේදීම,සංචාරයේ දී ම
සංවරකම,සංවරකම
සංවිධානයක්ම,සංවිධානයක් ම
සංවිධායකකම,සංවිධායකකම
සංවේදිකම,සංවේදිකම
සංස්කෘතියටම,සංස්කෘතියට ම
සංසාරෙටම,සංසාරෙට ම
සංසාරෙම,සංසාරෙ ම
සංසිද්ධියක්ම,සංසිද්ධියක්  ම
සංහතියටම,සංහතියටම
සංහතියම,සංහතිය ම
සකස්කිරීම,සකස් කිරීම
සකස්වීම,සකස් වීම
සකසීම,සකසීම
සටහනකටම,සටහනකට ම
සටහනේම,සටහනේ ම
සතක්ම,සතක් ම
සතරම,සතරම
සත්තකින්ම,සත්තකින් ම
සත්ත්වයකුටම,සත්වයකුට ම
සත්වයන්ටම,සත්වයන්ට ම
සත්වයෝම,සත්වයෝ ම
සත්‍යයක්ම,සත්‍යයක් ම
සතිඅන්තයම,සති අන්තයම
සතියකම,සතියක ම
සතියක්ම,සතියක් ම
සතියේදිම,සතියේදි ම
සතියේම,සතියේ ම
සතුටටම,සතුටට ම
සතුටම,සතුට ම
සතුටින්ම,සතුටින් ම
සතුටුවීම,සතුටු වීම
සතුවම,සතුව ම
සතෙක්ම,සතෙක් ම
සදහටම,සදහට ම
සද්ධර්ම,සද්ධර්ම
සන්තකේම,සන්තකේම
සන්නස්ගලම,සන්නස්ගලම
සන්නාම,සන්නාම
සන්නියම,සන්නියම
සන්විධානයෙන්ම,සන්විධානයෙන් ම
සන්ස්කෘතියකම,සංස්කෘතියකම
සඳහාම,සඳහා ම
සපිරීම,සපිරී ම
සපුරාම,සපුරා ම
සපුරාලීම,සපුරා ලී ම
සභාවකටම,සභාවකට ම
සභාවකම,සභාවක ම
සභාවේදීම,සභාවේ දී ම
සම,සම
සමගම,සමග ම
සමගින්ම,සමගින් ම
සමඟම,සමඟ ම
සමත්වීම,සමත් වීම
සමන්තපාසාදිකාවේම,සමන්ත පාසාදිකාවේ ම
සමයේම,සමයේ ම
සම්පත්තියම,සම්පත්තිය ම
සම්ප්‍රදායෙන්ම,සම්ප්‍රදායෙන් ම
සම්ප්‍රදායේම,සම්ප්‍රදායේ ම
සම්පුර්ණයෙන්ම,සම්පුර්ණයෙන් ම
සම්පූර්ණයෙන්ම,සම්පූර්ණයෙන් ම
සම්පූර්නයෙන්ම,සම්පූර්නයෙන් ම
සම්බන්ධයෙන්ම,සම්බන්ධයෙන් ම
සම්බන්ධවීම,සම්බන්ධ වීම
සමාගම,සමාගම
සමාගමේම,සමාගමේ ම
සමාජයක්ම,සමාජයක් ම
සමාජයටම,සමාජයට ම
සමාජයම,සමාජය ම
සමාජයේම,සමාජයේ ම
සමාදන්වීම,සමාදන් වීම
සමානම,සමානම
සමානවම,සමානව ම
සමීපතම,සමීපත ම
සමුදයෝනාම,සමුදයෝනාම
සමූහයම,සමූහය ම
සමූහයෙන්ම,සමූහයෙන් ම
සමෘද්ධිලාභීන්ටම,සමෘද්ධිලාභීන්ට ම
සරණයාම,සරණ යාම
සරණයෑම,සරණ යෑම
සරම,සරම
සරලම,සරල ම
සරලවම,සරලව ම
සරළම,සරල ම
සර්වප්‍රකාරයෙන්ම,සර්වප්‍රකාරයෙන් ම
සර්වාංගයම,සර්වාංගය ම
සවිකිරීම,සවිකිරීම
සසුනම,සසුනම
සහකරුවාම,සහකරුවා ම
සහජයෙන්ම,සහජයෙන් ම
සහතිකයම,සහතිකය ම
සහතිකෙන්ම,සහතිකෙන් ම
සහපැවැත්ම,සහපැවැත්ම
සහමුලින්ම,සහමුලින් ම
සහසුද්දෙන්ම,සහසුද්දෙන් ම
සහිතවම,සහිතව ම
සහෝදරකම,සහෝදරකම
සහෝදරයාදිගටම,සහෝදරයා දිගට ම
ස්ත්‍රියක්ම,ස්ත්‍රියක් ම
ස්තුතියිදිගටම,ස්තුතියි දිගට ම
ස්තූතියිනියම,ස්තූතියි නියම
ස්ථරයකටම,ස්ථරයකට ම
ස්ථානයක්ම,ස්ථානයක් ම
ස්ථානයේම,ස්ථානයේ ම
ස්ථිරවම,ස්ථිරව ම
ස්ථීරවම,ස්ථීරව ම
ස්පර්ශයෙන්ම,ස්පර්ශයෙන් ම
ස්වංක්‍රීයවම,ස්වංක්‍රීයව ම
ස්වධර්ම,ස්ව ධර්ම
ස්වභාවධර්ම,ස්වභාවධර්ම
ස්වභාවයම,ස්වභාවය ම
ස්වභාවයෙන්ම,ස්වභාවයෙන් ම
ස්වභාවිකවම,ස්වභාවිකව ම
ස්වරූපයෙන්ම,ස්වරූපයෙන් ම
ස්වෝත්සාහයෙන්ම,ස්වෝත්සාහයෙන් ම
සාප්පුවකම,සාප්පුවක ම
සාපෙලින්ම,සාපෙලින් ම
සාම,සාම
සාරධර්ම,සාරධර්ම
සාරවත්ම,සාරවත් ම
සාර්ථකම,සාර්ථක ම
සැකයටම,සැකයට ම
සැකසීම,සැකසීම
සැකැස්ම,සැකැස්ම
සැගවීම,සැගවීම
සැඟවීම,සැඟවීම
සැණින්ම,සැණින් ම
සැත්කම,සැත්කම
සැදීම,සැදීම
සැනසිම,සැනසිම
සැනසීම,සැනසීම
සැනසුම,සැනසුම
සැනින්ම,සැනින් ම
සැපක්ම,සැපක් ම
සැපම,සැප ම
සැපයම,සැපය ම
සැපයීම,සැපයී ම
සැපයුම,සැපයු ම
සැපැයීම,සැපැයී ම
සැබවින්ම,සැබවින් ම
සැබැදුමකටම,සැබැදුමකට ම
සැබැවින්ම,සැබැවින් ම
සැබෑම,සැබෑ ම
සැබෑවටම,සැබෑවට ම
සැම,සැම
සැමගේම,සැමගේ ම
සැමටම,සැමට ම
සැමදාම,සැමදා ම
සැමරුම,සැමරුම
සැමවිටම,සැමවිට ම
සැරටම,සැරට ම
සැරයක්ම,සැරයක් ම
සැරසීම,සැරසීම
සැරසෙත්ම,සැරසෙත් ම
සැරීම,සැරීම
සැලකිම,සැලකීම
සැලකීම,සැලකීම
සැලසීම,සැලසීම
සැලසුම,සැලසුම
සැලැස්ම,සැලැස්ම
සැලැස්වීම,සැලැස්වීම
සැවොම,සැවොම
සැසඳිම,සැසඳිම
සැසඳීම,සැසඳීම
සැළකීම,සැළකීම
සැළසුම,සැළසුම
සැළැස්වීම,සැළැස්වීම
සෑදීම,සෑදීම
සෑදීමම,සෑදීම ම
සෑම,සෑම
සෑමවිටම,සෑමවිට ම
සෑමවිටෙකදීම,සෑමවිටෙක දී ම
සෑවොම,සෑවොම
සිංදුවක්ම,සිංදුවක්ම
සිංහලකම,සිංහලකම
සිංහලයන්ටම,සිංහලයන්ට ම
සිංහලෙන්ම,සිංහලෙන් ම
සිටම,සිට ම
සිටිම,සිටි ම
සිටියදීම,සිටිය දී ම
සිටීම,සිටීම
සිටුවීම,සිටු වී ම
සිතකටම,සිතකට ම
සිතම,සිතම
සිතමින්ම,සිතමින් ම
සිත්තම,සිත්තම
සිතාමතාම,සිතාමතා ම
සිතින්ම,සිතින් ම
සිතියම,සිතියම
සිතීම,සිතීම
සිතුවම,සිතුවම
සිදීම,සිදීම
සිදුකිරීම,සිදුකිරීම
සිදුනොවීම,සිදුනොවීම
සිදුවීම,සිදුවීම
සිදුවීමකින්ම,සිදුවීමකින් ම
සින්දුවම,සින්දුවම
සින්හලයම,සින්හලයම
සිඳලීම,සිඳලීම
සිඳුවීම,සිඳුවීම
සියම,සියම
සියයකටම,සියයකට ම
සියල්ලකම,සියල්ලක ම
සියල්ලක්ම,සියල්ලක් ම
සියල්ලටම,සියල්ලට ම
සියල්ලනටම,සියල්ලනට ම
සියල්ලන්ගෙන්ම,සියල්ලන්ගෙන් ම
සියල්ලන්ගේම,සියල්ලන්ගේ ම
සියල්ලන්ටම,සියල්ලන්ට ම
සියල්ලන්ම,සියල්ලන් ම
සියල්ලම,සියල්ලම
සියල්ලෙන්ම,සියල්ලෙන් ම
සියල්ලෝම,සියල්ලෝ ම
සියලුදෙනාගේම,සියලු දෙනාගේ ම
සියලුම,සියලු ම
සියලූදෙනාම,සියලූ දෙනාම
සියලූම,සියළු ම
සියවසෙහිම,සියවසෙහි ම
සියළුම,සියළුම
සියැසින්ම,සියැසින් ම
සියුම්කම,සියුම්කම
සිරාම,සිරාම
සිරාවටම,සිරාවට ම
සිරිගෞතම,සිරිගෞතම
සිරිදම්ම,සිරි ධම්ම
සිරිධම්ම,සිරි ධම්ම
සිරියස්ම,සිරි යස්ම
සිරුරම,සිරුරම
සිල්වාගෙම,සිල්වාගෙම
සිසුහුම,සිසුහුම
සිහිකිරීම,සිහි කිරීම
සිහිගැන්වීම,සිහි ගැන්වීම
සිහිනොවීම,සිහි නොවීම
සිහිවීම,සිහි වීම
සිිරිධම්ම,සිිරි ධම්ම
සීයක්ම,සීයක් ම
සීයෙක්ම,සීයෙක් ම
සීලයම,සීලය ම
සීලිම,සීලිම
සීසෑම,සීසෑම
සුක්ෂම,සුක්ෂම
සුගම,සුගම
සුද්දෙක්ම,සුද්දෙක් ම
සුද්ධාවාසබ්‍රහ්ම,සුද්ධාවාසබ්‍රහ්ම
සුදානම,සුදානම
සුදුම,සුදු ම
සුදුසුකම,සුදුසුක ම
සුදුසුම,සුදුසු ම
සුනන්දාරාම,සුනන්දා රාම
සුන්දරම,සුන්දර ම
සුපිරිම,සුපිරිම
සුපිරිමම,සුපිරිම ම
සුපිරියටම,සුපිරියට ම
සුබම,සුභ ම
සුභම,සුභ ම
සුරක්ෂිතවීම,සුරක්ෂිත වීම
සුරැකීම,සුරැකීම
සුරැුකීම,සුරැකීම
සුරෑකෑම,සුරෑකෑම
සුලබම,සුලබම
සුවවීම,සුවවීම
සුසීම,සුසීම
සුළුම,සුළුම
සූක්ෂම,සූක්ෂම
සූක්ෂ්ම,සූක්ෂ්ම
සූදානම,සූදානම
සූඳානම,සූඳානම
සෘඡුවම,සෘජුව ම
සෘජුවම,සෘජුව ම
සෙතේම,සෙතේම
සෙනසුරාදාම,සෙනසුරාදා ම
සෙනෙහසින්ම,සෙනෙහසින් ම
සෙම,සෙම
සෙලවීම,සෙලවීම
සෙල්ලටම,සෙල්ලටම
සෙල්ලම,සෙල්ලම
සෙවිම,සෙවිම
සෙවීම,සෙවීම
සේත්ම,සේත්ම
සේම,සේම
සේරටම,සේරටම
සේරම,සේරම
සේරෝම,සේරෝම
සේසතම,සේසතම
සෛලයකම,සෛලයක ම
සොඳුරුතම,සොඳුරුතම
සොබාදම,සොබාදම
සොබාදහම,සොබාදහම
සොබාවිකවකම,සොබාවිකවකම
සොයාගැනීම,සොයා ගැනීම
සොයාබැලීම,සොයා බැලීම
සොරකම,සොරකම
සෝම,සෝම
හංසයාපාලම,හංසයා පාලම
හටම,හටම
හතකම,හතක ම
හතක්ම,හතක් ම
හතම,හත ම
හතරක්ම,හතරක් ම
හතරටම,හතරට ම
හතරදෙනාම,හතරදෙනා ම
හතරම,හතර ම
හතරවතාවක්ම,හතරවතාවක් ම
හතරෙදිම,හතරෙදි ම
හතරෙම,හතරෙ ම
හතරෙහිදීම,හතරෙහි දී ම
හත්තොටුවේගම,හත්තොටුවේ ගම
හත්ථිපදෝපම,හත්ථිපදෝපම
හදලාම,හදලාම
හදවතටම,හදවතටම
හදවතින්ම,හදවතින් ම
හද්ස්සියෙම,හද්ස්සියෙ ම
හදින්ම,හදින් ම
හදිස්සියේම,හදිස්සියේ ම
හදිසියෙන්ම,හදිසියෙන් ම
හදිසියෙම,හදිසියෙ ම
හදිසියේම,හදිසියේ ම
හන්දියකම,හන්දියක ම
හඳගම,හඳගම
හඳුන්වාදීම,හඳුන්වා දී ම
හඳුනාගැනීම,හඳුනා ගැනීම
හපන්කම,හපන්කම
හම,හම
හම්බවුණාම,හම්බවුණා ම
හම්බුනාම,හම්බුනා ම
හමාරම,හමාරම
හමුදාවම,හමුදාවම
හමුවීම,හමුවීම
හමුවුනාම,හමුවුනාම
හඹායෑම,හඹායෑම
හයම,හයම
හයේම,හයේම
හරයෙන්ම,හරයෙන් ම
හරහාම,හරහාම
හරිම,හරිම
හරියක්ම,හරියක් ම
හරියටම,හරියට ම
හරීම,හරීම
හවසම,හවසම
හස්තියෙක්ම,හස්තියෙක් ම
හසුකරගැනීම,හසුකර ගැනීම
හසුවීම,හසුවීම
හාත්පසින්ම,හාත්පසින් ම
හාමුදුරුවන්ම,හාමුදුරුවන් ම
හාස්කම,හාස්කම
හාස්‍යජනකතම,හාස්‍යජනකතම
හැකිවීම,හැකිවීම
හැගීම,හැගීම
හැඟවීම,හැඟවීම
හැඟවුම,හැඟවුම
හැඟීම,හැඟීම
හැඟුම,හැඟුම
හැටනම,හැටනම
හැටියටම,හැටියටම
හැටියෙම,හැටියෙම
හැටියේම,හැටියේම
හැඩයකින්ම,හැඩයකින් ම
හැඬීම,හැඬීම
හැතැප්ම,හැතැප්ම
හැදෑරීම,හැදෑරීම
හැදින්වීම,හැදින්වීම
හැදීම,හැදීම
හැදුනම,හැදුනම
හැඳින්වීම,හැඳින්වීම
හැබැටම,හැබැටම
හැබැහින්ම,හැබැහින් ම
හැබෑටම,හැබෑටම
හැබෑම,හැබෑම
හැබෑවටම,හැබෑවට ම
හැම,හැම
හැමඑකක්ම,හැම එකක් ම
හැමකෙන්ක්ම,හැම කෙනක් ම
හැමකෙනාම,හැම කෙනා ම
හැමකෙනෙකුටම,හැම කෙනෙකුට ම
හැමගේම,හැමගේම
හැමටම,හැමට ම
හැමතැනම,හැමතැනම
හැමතින්ම,හැමතින් ම
හැමතිස්සෙම,හැමතිස්සෙ ම
හැමතිස්සේම,හැමතිස්සේ ම
හැමදම,හැමදම
හැමදාටම,හැමදාට ම
හැමදාම,හැමදාම
හැමදෙනාගේම,හැමදෙනාගේ ම
හැමදෙනාටම,හැදෙනාට ම
හැමදෙනාම,හැමදෙනා ම
හැමදෙනෙකුටම,හැමදෙනෙකුට ම
හැමදෙනෙකුම,හැමදෙනෙකු ම
හැමදෙයක්ම,හැමදෙයක් ම
හැමදේකටම,හැමදේකට ම
හැමදේකම,හැමදේක ම
හැමදේටම,හැමදේට ම
හැමදේම,හැමදේ ම
හැමවිටම,හැමවිට ම
හැමවෙලාවෙම,හැමවෙලාවෙ ම
හැමවෙලේම,හැමවෙලේ ම
හැමොටම,හැමොට ම
හැමොම,හැමෝම
හැමෝගෙන්ම,හැමෝගෙන් ම
හැමෝගෙම,හැමෝගෙම
හැමෝටම,හැමෝට ම
හැමෝම,හැමෝම
හැමෝවම,හැමෝවම
හැරවුම,හැරවුම
හැරීම,හැරීම
හැරුණාම,හැරුණා ම
හැරුනාම,හැරුනා ම
