original,correction
වගේය,වගේ ය
වචනය,වචනය
වජ්‍රාසනය,වජ්‍රාසනය
වටදාගෙය,වටදාගෙය
වටපිටාවකදීය,වටපිටාවක දී ය
වටාය,වටා ය
වටින්නේය,වටින්නේ ය
වතුයාය,වතු යාය
වදය,වදය
වද්දලාය,වද්දලා ය
වධය,වධය
වනගහනය,වන ගහනය
වනය,වනය
වනයටය,වනයට ය
වනවාය,වනවා ය
වන්දනය,වන්දනය
වන්දිය,වන්දිය
වන්නටය,වන්නට ය
වන්නය,වන්න ය
වන්නීය,වන්නී ය
වන්නේමය,වන්නේ ම ය
වන්නේය,වන්නේ ය
වනාන්තරය,වනාන්තරය
වනිගසූරිය,වනිගසූරිය
වනෝද්‍යානය,වනෝද්‍යානය
වපසරිය,වපසරිය
වමනය,වමනය
වය,ව ය
වයිරසය,වෛරසය
වරය,වරය
වර්ගය,වර්ගය
වර්ගවාදය,වර්ගවාදය
වර්ගීකරණය,වර්ගීකරණය
වර්ගීකරනය,වර්ගීකරණය
වර්ජනය,වර්ජනය
වර්ණභේදවාදය,වර්ණභේදවාදය
වර්ණය,වර්ණය
වර්තමානය,වර්තමානය
වර්තමානයේය,වර්තමානයේ ය
වර්දනය,වර්ධනය
වර්ධනය,වර්ධනය
වර්ෂය,වර්ෂය
වර්ෂාපතනය,වර්ෂාපතනය
වරාය,වරාය
වලංගුය,වලංගු ය
වල්ගය,වල්ගය
වලිගය,වලිගය
වලිය,වලිය
වව්චරය,වවුචරය
වසංගතය,වසංගතය
වසන්තය,වසන්තය
වසරකීපය,වසර කීපය
වසරේදීය,වසරේ දී ය
වස්ත්‍රය,වස්ත්‍රය
වස්තුය,වස්තු ය
වස්සානය,වස්සානය
වසාගත්තේය,වසා ගත්තේ ය
වසාලිය,වසා ලිය
වහනය,වහනය
වහන්සේය,වහන්සේ ය
වහන්සේලාටය,වහන්සේලාට ය
වහලය,වහලය
වළක්වාලිය,වළක්වා ලිය
වළිගය,වලිගය
ව්‍යවසායකත්වය,ව්‍යවසායකත්වය
ව්‍යවහාරය,ව්‍යවහාරය
ව්‍යසනය,ව්‍යසනය
ව්‍යාකරණය,ව්‍යාකරණය
ව්‍යාකූලත්වය,ව්‍යාකූලත්වය
ව්‍යාපාදය,ව්‍යාපාදය
ව්‍යාපාරය,ව්‍යාපාරය
ව්‍යාපෘතිය,ව්‍යාපෘතිය
ව්‍යායාමය,ව්‍යායාමය
ව්‍යුත්පත්තිය,ව්‍යුත්පත්තිය
ව්‍යුහමය,ව්‍යුහමය
ව්‍යුහය,ව්‍යුහය
ව්‍යුහවාදය,ව්‍යුහවාදය
ව්‍යූහමය,ව්‍යුහමය
වාක්‍ය,වාක්‍ය
වාක්‍යය,වාක්‍යය
වාගේය,වාගේ ය
වාච්‍යාර්ථය,වාච්‍යාර්ථය
වාචිකවය,වාචිකව ය
වාටිය,වාටිය
වාඩිවිය,වාඩි විය
වාණිජත්වය,වාණිජත්වය
වාණිජමය,වාණිජමය
වාතය,වාතය
වාතලය,වාතලය
වාතාවරණය,වාතාවරණය
වාතාවරණයකදීය,වාතාවරණයක දී ය
වාතාශ්‍රය,වාතාශ්‍රය
වාදනය,වාදනය
වාදය,වාදය
වාද්‍ය,වාද්‍ය
වානිජකරණය,වාණිජකරණය
වානිජ්‍ය,වාණිජ්‍ය
වාරණය,වාරණය
වාරය,වාරය
වාර්තාවටය,වාර්තාවට ය
වාරික්‍රමය,වාරි ක්‍රමය
වාසනාවටය,වාසනාවට ය
වාසනාවන්තය,වාසනාවන්ත ය
වාසය,වාසය
වාසිය,වාසිය
වාහනය,වාහනය
වැකිය,වැකිය
වැටහිය,වැටහිය
වැටිය,වැටිය
වැටුණේය,වැටුණේ ය
වැටුනේය,වැටුණේ ය
වැඩදායකය,වැඩදායක ය
වැඩවාසය,වැඩ වාසය
වැඩසිටිය,වැඩ සිටිය
වැඩිය,වැඩිය
වැඩිවිය,වැඩි විය
වැඩිවීමය,වැඩි වීම ය
වැදිය,වැදිය
වැනසිය,වැනසිය
වැන්දේය,වැන්දේ ය
වැන්නය,වැන්න ය
වැන්නෝය,වැන්නෝ ය
වැන්ඳේය,වැන්දේ ය
වැනිය,වැනි ය
වැනීමය,වැනීම ය
වැඳිය,වැඳිය
වැපිරිය,වැපිරිය
වැපිරුවේය,වැපිරුවේ ය
වැමෑරීමය,වැමෑරීම ය
වැය,වැය
වැරදිය,වැරදි ය
වැරදුනාය,වැරදුණා ය
වැරැදිය,වැරදි යි
වැලකිය,වැළකිය
වැලලුනාය,වැළලුණා ය
වැල්ලවාය,වැල්ලවාය
වැලැක්විය,වැළැක්විය
වැලිඔය,වැලිඔය
වැලිවේරිය,වැලිවේරිය
වැවේදීය,වැවේ දී ය
වැසිකිළිය,වැසිකිළිය
වැසියෝය,වැසියෝ ය
වැළකීමටය,වැළකීමට ය
වැළදිය,වැළඳිය
වැළඳිය,වැළඳිය
වැළපුණාය,වැලපුණා ය
වැළැක්විය,වැළැක්විය
වැළැක්වීමය,වැළැක්වීම ය
වැළැකිය,වැළකිය
වෑංජනය,වෑංජනය
වෑඩිය,වැඩිය
වෑලිය,වෑලිය
විකටමය,විකටමය
විකල්පය,විකල්පය
වික්‍රමය,වික්‍රමය
වික්‍රාන්තිය,වික්‍රාන්තිය
විකාශනය,විකාශනය
විකාශය,විකාශය
විකෘතිය,විකෘතිය
විගණනය,විගණනය
විග්‍රහය,විග්‍රහය
විචාරකයාය,විචාරකයා ය
විචාරණය,විචාරණය
විචාරය,විචාරය
විචාළේය,විචාළේ ය
විජය,විජය
විජයග්‍රහණය,විජයග්‍රහණය
විජේසූරිය,විජේසූරිය
විඤ්ඤාණය,විඤ්ඤාණය
විඥ්ඥානය,විඤ්ඤාණය
විඥානය,විඤ්ඤාණය
විටය,විට ය
විතක්කය,විතක්කය
විතදෝසය,විතදෝසය
විතමෝහිය,විතමෝහිය
විතර්කය,විතර්කය
විත්තිය,විත්තිය
විථිය,වීථිය
විද්‍යාපීඨය,විද්‍යා පීඨය
විද්‍යාර්ථිය,විද්‍යාර්ථිය
විද්‍යාලය,විද්‍යාලය
විද්‍යාලයේදීය,විද්‍යාලයේ දී ය
විද්‍යාලවලටය,විද්‍යාලවලට ය
විද්‍යාලීය,විද්‍යාලීය
විද්‍යෝදය,විද්‍යෝදය
විදිටය,විදිහට
විදිමින්සිටිය,විඳිමින් සිටිය
විදිය,විදිය
විදුලිබලය,විදුලි බලය
විදුලිය,විදුලිය
විදුහල්පතිනිය,විදුහල්පතිනිය
විදේශිය,විදේශීය
විදේශීය,විදේශීය
විධානය,විධානය
විධානයය,විධානය ය
විධික්‍රමය,විධික්‍රමය
විධිමත්අධ්‍යාපනය,විධිමත් අධ්‍යාපනය
විධිය,විධිය
විනමය,විනිමය
විනය,විනය
විනයඅභිවිනය,විනය අභිවිනය
වින්දනය,වින්දනය
වින්දනීය,වින්දනීය
වින්‍යාසය,වින්‍යාසය
විනාශය,විනාශය
විනාසය,විනාශය
විනිමය,විනිමය
විනිශ්චය,විනිශ්චය
විනිසුරුවරිය,විනිසුරුවරිය
විනෝදය,විනෝදය
විනෝදාංශය,විනෝදාංශය
විනෝදාස්වාදය,විනෝදාස්වාදය
විඳිය,විඳිය
විපක්ෂය,විපක්ෂය
විපත්තිය,විපත්තිය
විපර්යාසය,විපර්යාසය
විපරිණාමය,විපරිණාමය
විප්ලවය,විප්ලවය
විප්ලවීය,විප්ලවීය
විපාකය,විපාකය
විභවය,විභවය
විභාගය,විභාගය
විභූතිය,විභූතිය
විභේදනය,විභේදනය
විමර්ශනය,විමර්ශනය
විමර්ෂණය,විමර්ශනය
විමසිය,විමසිය
විමසීය,විමසී ය
විමසුවේය,විමසුවේ ය
විමුක්තිය,විමුක්තිය
විය,විය
වියට්නාමය,වියට්නාමය
වියයුතුය,විය යුතු ය
වියහැකිය,විය හැකි ය
වියෙට්නාමය,වියට්නාමය
විරතිය,විරතිය
විරලය,විරල ය
විරස්ථිතිය,චිරස්ථිතිය
විරාගය,විරාගය
විරාමය,විරාමය
විරිය,විරිය
විරුදය,විරුදය
විරුද්ධත්වය,විරුද්ධත්වය
විරුද්ධතාවය,විරුද්ධතාවය
විරුදාවලිය,විරුදාවලිය
විරෝධතාවය,විරෝධතාවය
විරෝධය,විරෝධය
විරෝධීය,විරෝධී ය
විලාපය,විලාපය
විලාශය,විලාශය
විලාසය,විලාසය
විලිබිය,විලි බිය
විවරකිරීමය,විවර කිරීම ය
විවරණය,විවරණය
විවරය,විවරය
විවාදය,විවාදය
විවාදයේදීය,විවාදයේ දී ය
විවාහය,විවාහය
විවිදත්වය,විවිධත්වය
විවිධත්වය,විවිධත්වය
විවිධය,විවිධ ය
විවිය,විවිය
විවෘතභාවය,විවෘත භාවය
විවේකය,විවේකය
විවේකාගාරය,විවේකාගාරය
විවේචනය,විවේචනය
විශය,විෂය
විශ්ලේෂණය,විශ්ලේෂණය
විශ්වය,විශ්වය
විශ්වවිද්‍යාලය,විශ්ව විද්‍යාලය
විශ්වවිද්‍යාලීය,විශ්ව විද්‍යාලීය
විශ්වසනීය,විශ්වසනීය
විශ්වසනීයත්වය,විශ්වසනීයත්වය
විශ්වාසය,විශ්වාසය
විශ්වාසාදිය,විශ්වාසාදිය
විශ්වීය,විශ්වීය
විශාදය,විශාදය
විශාලත්වය,විශාලත්වය
විශාලය,විශාල ය
විශිෂ්ටත්වය,විශිෂ්ටත්වය
විශිෂ්ටය,විශිෂ්ට ය
විශෙෂත්වය,විශේෂත්වය
විශේෂකාර්ය,විශේෂ කාර්ය
විශේෂත්වය,විශේෂත්වය
විශේෂය,විශේෂය
විශේෂිතය,විශේෂිත ය
විෂමතාවය,විෂමතාවය
විෂය,විෂය
විෂයය,විෂය
විෂයීත්වය,විෂයීත්වය
විෂ්කම්භය,විෂ්කම්භය
විසංයෝජනය,විසංයෝජනය
විසංවාදය,විසංවාදය
විසඳිය,විසඳිය
විස්තරය,විස්තරය
විස්මය,විස්මය
විසින්මය,විසින් ම ය
විසිය,විසිය
විසිහය,විසිහය
විසීය,විසී ය
විසුද්ධිය,විසුද්ධිය
විහරණය,විහරණය
විහාරය,විහාරය
විහාරස්ථානය,විහාරස්ථානය
විහාරස්ථානයය,විහාරස්ථානය ය
විහාරාධිපතිත්වය,විහාරාධිපතීත්වය
විහිදෙව්වේය,විහිදෙව්වේ ය
වීදිය,වීදිය
වීදීය,වීදිය
වීමටය,වීමට ය
වීමය,වීම ය
වීය,වී ය
වීරත්වය,වීරත්වය
වීරය,වීරයා
වීර්ය,වීර්යය
වීර්යය,වීර්යය
වීරිය,වීරිය
වුණාය,වුණා ය
වුවාය,වූවා ය
වූයේය,වූයේ ය
වූවාය,වූවා ය
වූවාහුය,වූවාහු ය
වූවේය,වූවේ ය
වූවෝය,වූවෝ ය
වෘක්ෂය,වෘක්ෂය
වෘත්තය,වෘත්තය
වෘත්තාන්තය,වෘත්තාන්තය
වෘත්තිය,වෘත්තිය
වෘත්තීමය,වෘත්තීමය
වෘත්තීය,වෘත්තීය
වෘත්තීයමය,වෘත්තීයමය
වෘතාන්තය,වෘත්තාන්තය
වෘතිතිය,වෘත්තිය
වෘතීමය,වෘත්තීමය
වෘතීය,වෘත්තීය
වෙතටය,වෙතට ය
වෙතය,වෙත ය
වෙනමය,වෙන ම ය
වෙන්දේසිය,වෙන්දේසිය
වෙබ්අඩවිය,වෙබ් අඩවිය
වෙරළේදීය,වෙරළේ දී ය
වෙලාය,වෙලා ය
වෙළදාමේකළාපීය,වෙළෙඳාමේ කලාපීය
වේගය,වේගය
වේදනීය,වේදනීය
වේය,වේ ය
වේශය,වේශය
වේසය,වේසය
වේළුවනාරාමය,වේළුවනාරාමය
වෛද්‍ය,වෛද්‍ය
වෛද්‍යවරිය,වෛද්‍යවරිය
වෛරය,වෛරය
වෛරසය,වෛරසය
වෛශ්‍ය,වෛශ්‍ය
වෛශාරද්‍ය,වෛශාරද්‍ය
ශක්තිමය,ශක්තිමය
ශක්තිය,ශක්තිය
ශක්තියදහිරය,ශක්තිය දහිරය
ශතකය,ශතකය
ශබ්දය,ශබ්දය
ශරීරය,ශරීරය
ශල්‍ය,ශල්‍ය
ශ්ෂ්ටචාරය,ශිෂ්ටාචාරය
ශ්‍රමණය,ශ්‍රමණය
ශ්‍රමදායකත්වය,ශ්‍රම දායකත්වය
ශ්‍රමය,ශ්‍රමය
ශ්‍රවණය,ශ්‍රවණය
ශ්‍රාවකත්වය,ශ්‍රාවකත්වය
ශ්‍රීපාදය,ශ්‍රීපාදය
ශ්‍රීය,ශ්‍රීය
ශ්‍රේණිය,ශ්‍රේණිය
ශ්‍රේෂ්ඨත්වය,ශ්‍රේෂ්ඨත්වය
ශ්‍රේෂ්ඨාධිකරණය,ශ්‍රේෂ්ඨාධිකරණය
ශාකය,ශාකය
ශාක්‍ය,ශාක්‍ය
ශාන්තිය,ශාන්තිය
ශාපය,ශාපය
ශාලාවකටය,ශාලාවකට ය
ශාසනය,ශාසනය
ශාසනාලය,ශාසනාලය
ශාස්ත්‍රය,ශාස්ත්‍රය
ශාස්ත්‍රිය,ශාස්ත්‍රීය
ශාස්ත්‍රීය,ශාස්ත්‍රීය
ශාස්තෘත්වය,ශාස්තෘත්වය
ශික්ෂණය,ශික්ෂණය
ශික්ෂාපදය,ශික්ෂාපදය
ශිල්පය,ශිල්පය
ශිල්පිනිය,ශිල්පිනිය
ශිල්පීය,ශිල්පීය
ශිෂත්වය,ශිෂ්‍යත්වය
ශිෂ්ටත්වය,ශිෂ්ටත්වය
ශිෂ්ටාචාරය,ශිෂ්ටාචාරය
ශිෂ්ඨත්වය,ශිෂ්ටත්වය
ශිෂ්‍ය,ශිෂ්‍ය
ශිෂ්‍යත්වය,ශිෂ්‍යත්වය
ශීර්ෂය,ශීර්ෂය
ශීලය,ශීලය
ශුන්‍ය,ශුන්‍ය
ශුභදායකය,ශුභදායකය
ශූන්‍ය,ශුන්‍ය
ශූන්‍යය,ශුන්‍ය
ශූරතාවය,ශූරතාවය
ශූරභාවය,ශූර භාවය
ශූරය,ශූරයා
ශේෂය,ශේෂය
ශෛලතලාරාමය,ශෛලතලාරාමය
ශෛලමය,ශෛලමය
ශෛලාසනය,ශෛලාසනය
ශෛලිය,ශෛලිය
ශෛලීය,ශෛලීය
ශෝකනීය,ශෝකනීය
ශෝකය,ශෝකය
ශෝචනීය,ශෝචනීය
ෂටරය,ෂටරය
සංකලනය,සංකලනය
සංකල්පය,සංකල්පය
සංකල්පීය,සංකල්පීය
සංක්‍රමණය,සංක්‍රමණය
සංකීර්ණත්වය,සංකීර්ණත්වය
සංකීර්ණය,සංකීර්ණය
සංකේතකරණය,සංකේතකරණය
සංකේතය,සංකේතය
සංකෝචනය,සංකෝචනය
සංගමය,සංගමය
සංගමයය,සංගමය ය
සංග්‍රහය,සංග්‍රහය
සංග්‍රාමය,සංග්‍රාමය
සංගාය,සංඝයා
සංගීතය,සංගීතය
සංගුණකය,සංගුණකය
සංඝරත්නය,සංඝ රත්නය
සංඝාණත්තිය,සංඝාණත්තිය
සංඝානුස්සතිය,සංඝානුස්සතිය
සංඝාරාමය,සංඝාරාමය
සංඝාවාසය,සංඝාවාසය
සංඝෝපස්ථානය,සංඝෝපස්ථානය
සංචරය,සංචාරය
සංචාරය,සංචාරය
සංචාරයේදීය,සංචාරයේ දී ය
සංජය,සංජය
සංඥාපනය,සංඥාපනය
සංදර්ශනය,සන්දර්ශනය
සංදේශය,සන්දේශය
සංධානය,සන්ධානය
සංධීය,සන්ධීය
සංයමය,සංයමය
සංයුක්තය,සංයුක්තය
සංයුතිය,සංයුතිය
සංයෝගය,සංයෝගය
සංයෝජනය,සංයෝජනය
සංරක්ෂණය,සංරක්ෂණය
සංවරය,සංවරය
සංවර්ධනය,සංවර්ධනය
සංවාදය,සංවාදය
සංවිධානමය,සංවිධානමය
සංවිධානය,සංවිධානය
සංවිධායකවරිය,සංවිධායකවරිය
සංවේගය,සංවේගය
සංවේදීත්වය,සංවේදීත්වය
සංශෝදනය,සංශෝධනය
සංශෝධනය,සංශෝධනය
සංසංදනය,සංසන්දනය
සංසදය,සංසදය
සංසන්දනය,සංසන්දනය
සංසරණය,සංසරණය
සංස්කාරය,සංස්කාරය
සංස්කෘතිකමය,සංස්කෘතිකමය
සංස්කෘතිය,සංස්කෘතිය
සංසාරමය,සංසාරමය
සංසාරය,සංසාරය
සංසාරාරණ්‍යය,සංසාරාරණ්‍යය
සංසිද්ධිය,සංසිද්ධිය
සක්කාය,සක්කාය
සක්කායදිට්ඨිය,සක්කාය දිට්ඨිය
සක්‍රිය,සක්‍රීය
සක්‍රීය,සක්‍රීය
සක්‍රීයභාවය,සක්‍රීය භාවය
සඟවාගෙනය,සඟවා ගෙන ය
සජ්ඣායනය,සජ්ඣායනය
සජාතීය,සජාතීය
සජීවීකරණය,සජීවීකරණය
සටන්කාමිත්වය,සටන්කාමීත්වය
සටන්කාමීත්වය,සටන්කාමීත්වය
සටන්පාඨය,සටන් පාඨය
සතතාභ්‍යාසය,සතතාභ්‍යාසය
සතරසතිපට්ඨානය,සතර සතිපට්ඨානය
සත්තිය,සත්තිය
සත්පාය,සත්පාය
සත්වයාය,සත්ත්වයා ය
සත්වෝද්‍යානය,සත්ත්වෝද්‍යානය
සත්‍ය,සත්‍ය
සත්‍යග්‍රහය,සත්‍යග්‍රහය
සත්‍යමය,සත්‍යමය
සත්‍යය,සත්‍යය
සත්‍යයය,සත්‍යය
සත්‍යාවබෝධය,සත්‍යාවබෝධය
සත්‍යාසත්‍යතාවය,සත්‍යාසත්‍යතාවය
සතිපට්ටානය,සතිපට්ඨානය
සතිපට්ඨානය,සතිපට්ඨානය
සතිය,සතිය
සතුටුදායකය,සතුටුදායක ය
සතුටුය,සතුටු ය
සතුටුවිය,සතුටු විය
සතුය,සතු ය
සතුවිය,සතු විය
සදහාය,සඳහා ය
සද්ධර්මය,සද්ධර්මය
සද්ධර්මරත්නාවලිය,සද්ධර්ම රත්නාවලිය
සදාකාලිකය,සදාකාලික ය
සදාචාරය,සදාචාරය
සන්තකය,සන්තක ය
සන්තර්පණය,සන්තර්පණය
සන්තානය,සන්තානය
සන්තාපය,සන්තාපය
සන්තෘෂ්ටිය,සන්තෘෂ්ඨිය
සන්තෘෂ්ඨිය,සන්තෘෂ්ඨිය
සන්දර්භය,සන්දර්භය
සන්ධානය,සන්ධානය
සන්ධිස්ථානය,සන්ධිස්ථානය
සන්නද්ධතාවය,සන්නද්ධතාවය
සන්නායකය,සන්නායකය
සන්නිපාතය,සන්නිපාතය
සන්නිය,සන්නිය
සන්නිවේදනය,සන්නිවේදනය
සන්සන්දනය,සංසන්දනය
සන්සාරය,සංසාරය
සනුහරය,සනුහරය
සඳහාය,සඳහා ය
සප්තාර්ය,සප්තාර්ය
සබකෝලය,සබකෝලය
සබඳතාවය,සබඳතාවය
සභ්‍යත්වය,සභ්‍යත්වය
සභාපතිත්වය,සභාපතීත්වය
සභාපතිනිය,සභාපතිනිය
සභාපතිවරයාය,සභාපතිවරයා ය
සමකය,සමකය
සමගය,සමඟ ය
සමගිය,සමගිය
සමඟය,සමඟ ය
සමඟිය,සමගිය
සමජයීය,සමාජයීය
සමත්විය,සමත් විය
සමත්වූයේය,සමත් වූයේ ය
සමතික්‍රමනය,සමතික්‍රමණය
සමථය,සමථය
සමනය,සමනය
සමන්විතය,සමන්විත ය
සමබරතාවය,සමබරතාවය
සමය,සමය
සමයෙහිදීය,සමයෙහි දී ය
සමයේදීය,සමයේ දී ය
සමරජීවය,සමරජීවය
සමලිංගිකත්වය,සමලිංගිකත්වය
සමස්තය,සමස්තය
සම්පත්තිය,සම්පත්තිය
සම්පස්සය,සම්පස්සය
සම්ප්‍රදාය,සම්ප්‍රදාය
සම්ප්‍රදායය,සම්ප්‍රදාය
සම්ප්‍රාප්තිය,සම්ප්‍රාප්තිය
සම්ප්‍රේෂණය,සම්ප්‍රේෂණය
සම්පාදනය,සම්පාදනය
සම්පිණ්ඩනය,සම්පිණ්ඩණය
සම්ඵප්‍රලාපය,සම්පප්‍රලාපය
සම්බන්ධතාවය,සම්බන්ධතාවය
සම්බන්ධය,සම්බන්ධය
සම්බන්ධිතය,සම්බන්ධිත ය
සම්බුද්ධත්වය,සම්බුද්ධත්වය
සම්බොජ්ක්ධංගය,සම්බොජ්ඣංගය
සම්බෝධිය,සම්බෝධිය
සම්භවය,සම්භවය
සම්භාවනීය,සම්භාවනීය
සම්භාව්‍ය,සම්භාව්‍ය
සම්භාවිතාවය,සම්භාවිතාවය
සම්මතය,සම්මතය
සම්මසනය,සම්මසනය
සම්මානනීය,සම්මානනීය
සම්මානය,සම්මානය
සම්මිශ්‍රණය,සම්මිශ්‍රණය
සම්මුතිය,සම්මුතිය
සම්මේලනය,සම්මේලනය
සම්‍ය,සම්‍ය
සමාගමය,සමාගම ය
සමාජමය,සමාජමය
සමාජය,සමාජය
සමාජයකය,සමාජයක ය
සමාජයීය,සමාජයීය
සමාජවාදය,සමාජවාදය
සමාජීය,සමාජීය
සමාදන්විය,සමාදන් විය
සමාදානය,සමාදානය
සමාධිය,සමාධිය
සමානත්වය,සමානත්වය
සමානය,සමාන ය
සමාන්‍ය,සාමාන්‍ය
සමාලෝචනය,සමාලෝචනය
සමීක්ෂණය,සමීක්ෂණය
සමුදය,සමුදය
සමුද්‍රකරණය,සමුද්‍රකරණය
සමුද්‍රය,සමුද්‍රය
සමුදාය,සමුදාය
සමුප්පාදය,සමුප්පාදය
සමුලඝාතනය,සමූලඝාතනය
සමූලඝාතනය,සමූලඝාතනය
සමූහය,සමූහය
සමූහයේය,සමූහයේ ය
සමෘද්ධිය,සමෘද්ධිය
සය,සය
සයනය,සයනය
සයිබරය,සයිබරය
සරණිය,සරණිය
සරලත්වය,සරලත්වය
සරලවය,සරල ව ය
සරලසාමාන්‍ය,සරල සාමාන්‍ය
සරසවිය,සරසවිය
සර්වාංගය,සර්වාංගය
සවිඥානිකත්වය,සවිඥානිකත්වය
සවිය,සවිය
සහකාරිය,සහකාරිය
සහගතය,සහගත ය
සහජිවනය,සහජීවනය
සහජීවනය,සහජීවනය
සහතිකපත්‍රය,සහතික පත්‍රය
සහතිකය,සහතිකය
සහනය,සහනය
සහනාධාරය,සහනාධාරය
සහභාගිත්වය,සහභාගීත්වය
සහය,සහය
සහයෝගය,සහයෝගය
සහාය,සහාය
සහිතය,සහිත ය
සහිතවය,සහිත ව ය
සහෘදත්වය,සහෘදත්වය
සහේතුකය,සහේතුක ය
සහොජය,සහොජය
සහෝදරත්වය,සහෝදරත්වය
සහෝදරය,සහෝදරයා
සහෝදරිය,සහෝදරිය
ස්කන්ධය,ස්කන්ධය
ස්ටෝරිය,ස්ටෝරිය
ස්ත්‍රිය,ස්ත්‍රිය
ස්ත්‍රීත්වය,ස්ත්‍රීත්වය
ස්ත්‍රීවාදය,ස්ත්‍රීවාදය
ස්ති්‍රය,ස්ථිර ය
ස්තුතිය,ස්තුතිය
ස්තූතිය,ස්තුතිය
ස්තූතීය,ස්තුතිය
ස්තූපය,ස්තූපය
ස්ථරය,ස්ථරය
ස්ථානය,ස්ථානය
ස්ථානයකය,ස්ථානයක ය
ස්ථානයේදීය,ස්ථානයේ දී ය
ස්ථානවලය,ස්ථානවල ය
ස්ථානිය,ස්ථානීය
ස්ථාපනය,ස්ථාපනය
ස්ථාපානය,ස්ථාපනය
ස්ථාවරය,ස්ථාවරය
ස්ථූපය,ස්තූපය
ස්ථූලතාවය,ස්ථුලතාවය
ස්නානය,ස්නානය
ස්නේහය,ස්නේහය
ස්පර්ශය,ස්පර්ශය
ස්පර්ෂය,ස්පර්ශය
ස්භාවය,ස්වභාවය
ස්මරණය,ස්මරණය
ස්මාරකය,ස්මාරකය
ස්වකීය,ස්වකීය
ස්වභාවධර්මය,ස්වභාවධර්මය
ස්වභාවය,ස්වභාවය
ස්වභාවිකත්වය,ස්වභාවිකත්වය
ස්වභාවිකය,ස්වභාවික ය
ස්වයංක්‍රීය,ස්වයංක්‍රීය
ස්වරය,ස්වරය
ස්වර්ගය,ස්වර්ගය
ස්වර්ගීය,ස්වර්ගීය
ස්වර්ණමය,ස්වර්ණමය
ස්වර්ණවාහිනිය,ස්වර්ණවාහිනිය
ස්වරුපය,ස්වරූපය
ස්වරූපය,ස්වරූපය
ස්වරූපයක්මය,ස්වරූපයක් ම ය
ස්වල්පය,ස්වල්පය
ස්වල්පාර්ථය,ස්වල්පාර්ථය
ස්වාධීනත්වය,ස්වාධීනත්වය
ස්වාභාවධර්මය,ස්වභාවධර්මය
ස්වාභාවිකකරණය,ස්වාභාවීකරණය
ස්වාභාවිකත්වය,ස්වාභාවිකත්වය
ස්වාභාවිකරණය,ස්වාභාවීකරණය
ස්වාමිත්වය,ස්වාමීත්වය
ස්වාර්ථය,ස්වාර්ථය
ස්වාස්ථ්‍ය,ස්වාස්ථ්‍ය
ස්විචය,ස්විචය
ස්විට්සර්ලන්තය,ස්විට්සර්ලන්තය
ස්වීකරණය,ස්වීකරණය
සාංචිය,සාංචිය
සාකච්ඡාවකදීය,සාකච්ඡාවක දී ය
සාකච්ඡාවේදීය,සාකච්ඡාවේ දී ය
සාක්ශිය,සාක්ෂිය
සාක්ෂරතාවය,සාක්ෂරතාවය
සාක්ෂෂරතාවය,සාක්ෂරතාවය
සාක්ෂිකාරිය,සාක්ෂිකාරිය
සාක්ෂිය,සාක්ෂිය
සාක්‍ෂ්‍ය,සාක්‍ෂ්‍ය
සාගතය,සාගතය
සාගරය,සාගරය
සාඩම්බරණීය,සාඩම්බරණීය
සාතිශය,සාතිශය
සාදය,සාදය
සාදාචාරය,සදාචාරය
සාදාරනීකරනය,සාධාරණීකරණය
සාධකය,සාධකය
සාධනය,සාධනය
සාධනීය,සාධනීය
සාධාරණත්වය,සාධාරණත්වය
සාධාරණය,සාධාරණය
සාධාරණීකරණය,සාධාරණීකරණය
සාධාරණීයකරණය,සාධාරණීකරණය
සාපය,සාපය
සාපෙක්ෂතාවාදය,සාපේක්ෂතාවාදය
සාමජිකත්වය,සාමාජිකත්වය
සාමන්‍ය,සාමාන්‍ය
සාමය,සාමය
සාමාජිකත්වය,සාමාජිකත්වය
සාමාජිකයකුටය,සාමාජිකයකුට ය
සාමාජීය,සාමාජීය
සාමාධිය,සමාධිය
සාමාන්‍ය,සාමාන්‍ය
සාමාන්‍යකරණය,සාමාන්‍යකරණය
සාමාන්‍යය,සාමාන්‍ය
සාමූහිකය,සාමූහික ව
සාය,සාය
සාරත්වය,සාරත්වය
සාරධර්මය,සාරධර්මය
සාරය,සාරය
සාර්ථකත්වය,සාර්ථකත්වය
සාර්ථසම්පජඤ්ඤය,සාර්ථසම්පජඤ්ඤය
සාරාංශය,සාරාංශය
සාරාසංඛ්‍ය,සාරාසංඛ්‍ය
සාරිය,සාරිය
සාරුප්‍ය,සාරුප්‍ය
සාලිය,සාලිය
සාවද්‍ය,සාවද්‍ය
සාසනය,සාසනය
සාහිත්‍ය,සාහිත්‍ය
සාහිත්‍යමය,සාහිත්‍යමය
සාහිත්‍යය,සාහිත්‍යය
සාහිත්‍යයමය,සාහිත්‍යමය
සැකකාරිය,සැකකාරිය
සැකය,සැකය
සැණකෙළිය,සැණකෙළිය
සැදිය,සැදිය
සැපය,සැපය
සැපයිය,සැපයිය
සැපයීය,සැපයී ය
සැබෑය,සැබෑ ය
සැබෑවක්මය,සැබෑවක් ම ය
සැමරිය,සැමරිය
සැමිය,සැමියා
සැමියාටය,සැමියාට ය
සැරසිය,සැරසිය
සැරිය,සැරිය
සැලකිය,සැලකිය
සැලකිලිමත්විය,සැලකිලිමත් විය
සැලකීය,සැලකී ය
සැලවිය,සැල විය
